,locus_tag,left,right,mode,final_state,tf,strand
415,ECK120012273,2832449,2832461,repressor,IHF,IHF,
416,ECK120012280,4252436,4252449,repressor,FNR,FNR,
417,ECK120012282,4252425,4252437,repressor,IHF,IHF,
418,ECK120012284,2804715,2804729,repressor,H-NS,H-NS,
419,ECK120012286,2804754,2804768,repressor,H-NS,H-NS,
420,ECK120012288,2804773,2804787,repressor,H-NS,H-NS,
421,ECK120012290,2804792,2804806,repressor,H-NS,H-NS,
422,ECK120012292,2804819,2804833,repressor,H-NS,H-NS,
423,ECK120012294,2804831,2804845,repressor,H-NS,H-NS,
424,ECK120012296,2804847,2804861,repressor,H-NS,H-NS,
425,ECK120012298,2804877,2804891,repressor,H-NS,H-NS,
426,ECK120012300,2804903,2804917,repressor,H-NS,H-NS,
427,ECK120012302,2804917,2804931,repressor,H-NS,H-NS,
428,ECK120012304,2685795,2685808,repressor,FNR,FNR,
429,ECK120012306,3658305,3658324,activator,GadE,GadE,
430,ECK120012308,3658272,3658291,activator,GadE,GadE,
431,ECK120012310,3658137,3658156,activator,GadE,GadE,
432,ECK120012320,70184,70200,repressor,AraC-arabinose,AraC,
433,ECK120012320,70184,70200,repressor,AraC-arabinose,AraC,
434,ECK120012323,70205,70221,repressor,AraC-arabinose,AraC,
435,ECK120012323,70205,70221,repressor,AraC-arabinose,AraC,
436,ECK120012328,70131,70147,dual,AraC-arabinose,AraC,
437,ECK120012328,70131,70147,dual,AraC,AraC,
438,ECK120012328,70131,70147,dual,AraC-arabinose,AraC,
439,ECK120012328,70131,70147,dual,AraC,AraC,
440,ECK120012331,1986321,1986337,activator,AraC-arabinose,AraC,
441,ECK120012333,1986396,1986412,activator,AraC-arabinose,AraC,
442,ECK120012335,412564,412580,activator,AraC-arabinose,AraC,
443,ECK120012339,4100632,4100648,activator,RhaS-L-rhamnose,RhaS,
444,ECK120012341,4100714,4100728,repressor,ArcA-Phosphorylated,ArcA,
445,ECK120012343,4097589,4097610,activator,CRP-cAMP,CRP,
446,ECK120012345,4097584,4097605,activator,CRP-cAMP,CRP,
447,ECK120012349,4341816,4341833,repressor,MelR,MelR,
448,ECK120012349,4341816,4341833,dual,MelR-melibiose,MelR,
449,ECK120012349,4341816,4341833,dual,MelR,MelR,
450,ECK120012356,4341681,4341702,activator,CRP-cAMP,CRP,
451,ECK120012356,4341681,4341702,activator,CRP-cAMP,CRP,
452,ECK120012359,4341795,4341816,activator,CRP-cAMP,CRP,
453,ECK120012359,4341795,4341816,activator,CRP-cAMP,CRP,
454,ECK120012364,4058239,4058255,repressor,NtrC-P<sup>asp</sup>,NtrC,
455,ECK120012364,4058239,4058255,activator,NtrC-P<sup>asp</sup>,NtrC,
456,ECK120012367,3737404,3737413,activator,MalT-maltotriose-ATP,MalT,
457,ECK120012369,3737391,3737400,activator,MalT-maltotriose-ATP,MalT,
458,ECK120012371,4246511,4246520,activator,MalT-maltotriose-ATP,MalT,
459,ECK120012371,4246511,4246520,activator,MalT-maltotriose-ATP,MalT,
460,ECK120012374,4246559,4246580,activator,CRP-cAMP,CRP,
461,ECK120012374,4246559,4246580,activator,CRP-cAMP,CRP,
462,ECK120012381,3552579,3552589,activator,MalT-maltotriose-ATP,MalT,
463,ECK120012383,3552601,3552611,activator,MalT-maltotriose-ATP,MalT,
464,ECK120012385,2246937,2246955,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
465,ECK120012385,2246937,2246955,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
466,ECK120012388,4262721,4262737,activator,PspF,PspF,
467,ECK120012390,4262771,4262783,activator,IHF,IHF,
468,ECK120012392,3152051,3152069,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
469,ECK120012394,624725,624743,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
470,ECK120012396,1311020,1311038,activator,Fur-Fe<SUP>2+</SUP>,Fur,
471,ECK120012398,4516747,4516765,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
472,ECK120012400,1161648,1161666,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
473,ECK120012403,2934028,2934049,activator,CRP-cAMP,CRP,
474,ECK120012405,4124563,4124584,dual,CRP-cAMP,CRP,
475,ECK120012405,4124563,4124584,dual,CRP-cAMP,CRP,
476,ECK120012411,957454,957468,activator,Lrp,Lrp,
477,ECK120012417,3592421,3592439,repressor,PhoB-Phosphorylated,PhoB,
478,ECK120012417,3592421,3592439,activator,PhoB-Phosphorylated,PhoB,
479,ECK120012423,1488184,1488198,repressor,ArcA-Phosphorylated,ArcA,
480,ECK120012425,1488195,1488209,repressor,ArcA-Phosphorylated,ArcA,
481,ECK120012427,1488046,1488060,repressor,ArcA-Phosphorylated,ArcA,
482,ECK120012429,1764620,1764636,activator,OxyR,OxyR,
483,ECK120012431,3742616,3742628,repressor,IHF,IHF,
484,ECK120012438,1329292,1329313,repressor,CRP-cAMP,CRP,
485,ECK120012440,1329291,1329312,repressor,CRP-cAMP,CRP,
486,ECK120012442,3965613,3965634,repressor,CRP-cAMP,CRP,
487,ECK120012456,3558153,3558165,activator,IHF,IHF,
488,ECK120012458,3558163,3558175,activator,IHF,IHF,
489,ECK120012460,4246667,4246676,activator,MalT-maltotriose-ATP,MalT,
490,ECK120012460,4246667,4246676,activator,MalT-maltotriose-ATP,MalT,
491,ECK120012486,3888304,3888313,activator,TorR-P<SUP>asp</SUP>,TorR,
492,ECK120012488,3888351,3888360,activator,TorR-P<SUP>asp</SUP>,TorR,
493,ECK120012490,4455680,4455701,activator,CRP-cAMP,CRP,
494,ECK120012498,4166310,4166324,repressor,H-NS,H-NS,
495,ECK120012500,4166334,4166348,repressor,H-NS,H-NS,
496,ECK120012502,2753489,2753503,repressor,CpxR-Phosphorylated,CpxR,
497,ECK120012504,3204460,3204474,activator,CpxR-Phosphorylated,CpxR,
498,ECK120012506,4390481,4390495,repressor,CpxR-Phosphorylated,CpxR,
499,ECK120012508,3730878,3730900,activator,CRP-cAMP,CRP,
500,ECK120012508,3730878,3730900,activator,CRP-cAMP,CRP,
501,ECK120012510,1230465,1230479,dual,H-NS,H-NS,
502,ECK120012510,1230465,1230479,dual,H-NS,H-NS,
503,ECK120012517,3278859,3278878,repressor,AgaR,AgaR,
504,ECK120012519,3278825,3278844,repressor,AgaR,AgaR,
505,ECK120012521,3278781,3278800,repressor,AgaR,AgaR,
506,ECK120012523,3278795,3278816,activator,CRP-cAMP,CRP,
507,ECK120012525,3281901,3281920,repressor,AgaR,AgaR,
508,ECK120012527,3281858,3281877,repressor,AgaR,AgaR,
509,ECK120012529,3281827,3281846,repressor,AgaR,AgaR,
510,ECK120012531,3281785,3281804,repressor,AgaR,AgaR,
511,ECK120012533,3281668,3281687,repressor,AgaR,AgaR,
512,ECK120012535,3281605,3281624,repressor,AgaR,AgaR,
513,ECK120012537,366313,366327,repressor,H-NS,H-NS,
514,ECK120012539,366331,366345,repressor,H-NS,H-NS,
515,ECK120012541,366341,366355,repressor,H-NS,H-NS,
516,ECK120012543,366367,366381,repressor,H-NS,H-NS,
517,ECK120012545,366390,366404,repressor,H-NS,H-NS,
518,ECK120012547,366403,366417,repressor,H-NS,H-NS,
519,ECK120012549,792076,792090,repressor,H-NS,H-NS,
520,ECK120012551,792092,792106,repressor,H-NS,H-NS,
521,ECK120012553,792110,792124,repressor,H-NS,H-NS,
522,ECK120012555,792121,792135,repressor,H-NS,H-NS,
523,ECK120012557,3373670,3373691,activator,CRP-cAMP,CRP,
524,ECK120012561,3373629,3373634,repressor,NanR,NanR,
525,ECK120012563,3373620,3373625,repressor,NanR,NanR,
526,ECK120012565,3373612,3373617,repressor,NanR,NanR,
527,ECK120012567,629755,629776,activator,CRP-cAMP,CRP,
528,ECK120012569,4539928,4539933,repressor,NanR,NanR,
529,ECK120012569,4539928,4539933,activator,NanR,NanR,
530,ECK120012571,4539937,4539942,repressor,NanR,NanR,
531,ECK120012571,4539937,4539942,activator,NanR,NanR,
532,ECK120012573,4539920,4539925,repressor,NanR,NanR,
533,ECK120012573,4539920,4539925,activator,NanR,NanR,
534,ECK120012575,4539979,4540000,activator,CRP-cAMP,CRP,
535,ECK120012577,4539982,4540004,repressor,NagC,NagC,
536,ECK120012577,4539982,4540004,activator,NagC,NagC,
537,ECK120012579,4540194,4540216,repressor,NagC,NagC,
538,ECK120012579,4540194,4540216,activator,NagC,NagC,
539,ECK120012581,710881,710900,activator,SoxS,SoxS,
540,ECK120012583,3492427,3492448,dual,CRP-cAMP,CRP,
541,ECK120012583,3492427,3492448,repressor,CRP-cAMP,CRP,
542,ECK120012583,3492427,3492448,repressor,CRP-cAMP,CRP,
543,ECK120012583,3492427,3492448,dual,CRP-cAMP,CRP,
544,ECK120012587,913911,913924,activator,FNR,FNR,
545,ECK120012593,4215373,4215379,repressor,IclR-pyruvate,IclR,
546,ECK120012597,2147589,2147613,activator,Ada,Ada,
547,ECK120012600,70158,70179,activator,CRP-cAMP,CRP,
548,ECK120012600,70158,70179,activator,CRP-cAMP,CRP,
549,ECK120012603,70342,70358,repressor,AraC,AraC,
550,ECK120012603,70342,70358,repressor,AraC,AraC,
551,ECK120012608,4154873,4154890,repressor,ArgR-L-arginine,ArgR,
552,ECK120012608,4154873,4154890,repressor,ArgR-L-arginine,ArgR,
553,ECK120012611,4154895,4154912,repressor,ArgR-L-arginine,ArgR,
554,ECK120012611,4154895,4154912,repressor,ArgR-L-arginine,ArgR,
555,ECK120012614,290354,290371,repressor,ArgR-L-arginine,ArgR,
556,ECK120012616,290333,290350,repressor,ArgR-L-arginine,ArgR,
557,ECK120012618,4478358,4478375,repressor,ArgR-L-arginine,ArgR,
558,ECK120012620,4478337,4478354,repressor,ArgR-L-arginine,ArgR,
559,ECK120012622,3384641,3384658,repressor,ArgR-L-arginine,ArgR,
560,ECK120012624,3384661,3384678,repressor,ArgR-L-arginine,ArgR,
561,ECK120012626,2741297,2741314,repressor,TyrR-tyrosine,TyrR,
562,ECK120012628,2741245,2741262,repressor,TyrR-tyrosine,TyrR,
563,ECK120012630,2741222,2741239,repressor,TyrR-tyrosine,TyrR,
564,ECK120012634,785544,785561,repressor,TyrR-phenylalanine,TyrR,
565,ECK120012636,1788272,1788289,repressor,TrpR-tryptophan,TrpR,
566,ECK120012638,406226,406243,repressor,TyrR-tyrosine,TyrR,
567,ECK120012640,406282,406299,repressor,TyrR-tyrosine,TyrR,
568,ECK120012642,406301,406318,repressor,TyrR-tyrosine,TyrR,
569,ECK120012644,406327,406344,repressor,TrpR-tryptophan,TrpR,
570,ECK120012649,809262,809302,repressor,BirA-biotinyl-5'-adenylate,BirA,
571,ECK120012649,809262,809302,repressor,BirA-biotinyl-5'-adenylate,BirA,
572,ECK120012652,29602,29619,repressor,ArgR-L-arginine,ArgR,
573,ECK120012654,29623,29640,repressor,ArgR-L-arginine,ArgR,
574,ECK120012656,2246955,2246973,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
575,ECK120012656,2246955,2246973,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
576,ECK120012659,2246949,2246967,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
577,ECK120012659,2246949,2246967,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
578,ECK120012662,3990986,3991007,repressor,CRP-cAMP,CRP,
579,ECK120012666,4616663,4616678,repressor,DeoR,DeoR,
580,ECK120012668,4616939,4616954,repressor,DeoR,DeoR,
581,ECK120012670,4616063,4616078,repressor,DeoR,DeoR,
582,ECK120012673,4617227,4617248,activator,CRP-cAMP,CRP,
583,ECK120012675,4617208,4617227,repressor,CytR,CytR,
584,ECK120012677,4617262,4617277,repressor,DeoR,DeoR,
585,ECK120012679,4616962,4616977,repressor,DeoR,DeoR,
586,ECK120012681,4616383,4616398,repressor,DeoR,DeoR,
587,ECK120012683,940775,940788,activator,FNR,FNR,
588,ECK120012685,940788,940803,repressor,NarL-Phosphorylated,NarL,
589,ECK120012687,940808,940823,repressor,NarL-Phosphorylated,NarL,
590,ECK120012689,940829,940844,repressor,NarL-Phosphorylated,NarL,
591,ECK120012692,3410197,3410211,repressor,Fis,Fis,
592,ECK120012694,1399546,1399559,repressor,FNR,FNR,
593,ECK120012696,4382451,4382464,activator,FNR,FNR,
594,ECK120012698,4382399,4382414,repressor,NarL-Phosphorylated,NarL,
595,ECK120012700,4382408,4382423,repressor,NarL-Phosphorylated,NarL,
596,ECK120012702,2241742,2241763,activator,CRP-cAMP,CRP,
597,ECK120012708,2241611,2241626,repressor,GalS,GalS,
598,ECK120012710,792112,792133,activator,CRP-cAMP,CRP,
599,ECK120012710,792112,792133,repressor,CRP-cAMP,CRP,
600,ECK120012718,792028,792043,repressor,GalR,GalR,
601,ECK120012718,792028,792043,repressor,GalR,GalR,
602,ECK120012721,4058283,4058304,activator,CRP-cAMP,CRP,
603,ECK120012723,4058207,4058223,repressor,NtrC-P<sup>asp</sup>,NtrC,
604,ECK120012723,4058207,4058223,activator,NtrC-P<sup>asp</sup>,NtrC,
605,ECK120012725,4056361,4056377,repressor,NtrC-P<sup>asp</sup>,NtrC,
606,ECK120012732,3561961,3561980,repressor,GlpR,GlpR,
607,ECK120012734,3561980,3561999,repressor,GlpR,GlpR,
608,ECK120012736,2352482,2352503,activator,CRP-cAMP,CRP,
609,ECK120012736,2352482,2352503,activator,CRP-cAMP,CRP,
610,ECK120012738,2352572,2352593,activator,CRP-cAMP,CRP,
611,ECK120012738,2352572,2352593,activator,CRP-cAMP,CRP,
612,ECK120012740,2352614,2352633,repressor,GlpR,GlpR,
613,ECK120012740,2352614,2352633,repressor,GlpR,GlpR,
614,ECK120012743,2352574,2352593,repressor,GlpR,GlpR,
615,ECK120012743,2352574,2352593,repressor,GlpR,GlpR,
616,ECK120012746,2352555,2352574,repressor,GlpR,GlpR,
617,ECK120012746,2352555,2352574,repressor,GlpR,GlpR,
618,ECK120012749,2352523,2352542,repressor,GlpR,GlpR,
619,ECK120012749,2352523,2352542,repressor,GlpR,GlpR,
620,ECK120012754,3853076,3853097,activator,CRP-cAMP,CRP,
621,ECK120012756,4133760,4133776,activator,OxyR,OxyR,
622,ECK120012760,728904,728921,activator,KdpE-P<sup>asp</sup>,KdpE,
623,ECK120012764,365922,365942,repressor,LacI,LacI,
624,ECK120012766,366415,366435,repressor,LacI,LacI,
625,ECK120012768,366323,366343,repressor,LacI,LacI,
626,ECK120012772,4257068,4257087,repressor,LexA,LexA,
627,ECK120012774,4257089,4257108,repressor,LexA,LexA,
628,ECK120012776,4246530,4246551,activator,CRP-cAMP,CRP,
629,ECK120012776,4246530,4246551,activator,CRP-cAMP,CRP,
630,ECK120012779,4246593,4246614,activator,CRP-cAMP,CRP,
631,ECK120012779,4246593,4246614,activator,CRP-cAMP,CRP,
632,ECK120012782,4246501,4246510,activator,MalT-maltotriose-ATP,MalT,
633,ECK120012782,4246501,4246510,activator,MalT-maltotriose-ATP,MalT,
634,ECK120012785,4246691,4246700,activator,MalT-maltotriose-ATP,MalT,
635,ECK120012785,4246691,4246700,activator,MalT-maltotriose-ATP,MalT,
636,ECK120012788,3552566,3552576,activator,MalT-maltotriose-ATP,MalT,
637,ECK120012790,3552543,3552553,activator,MalT-maltotriose-ATP,MalT,
638,ECK120012792,4214229,4214244,repressor,MetJ-adenosylmethionine,MetJ,
639,ECK120012794,4214245,4214260,repressor,MetJ-adenosylmethionine,MetJ,
640,ECK120012796,4132530,4132545,repressor,MetJ-adenosylmethionine,MetJ,
641,ECK120012798,4132542,4132557,repressor,MetJ-adenosylmethionine,MetJ,
642,ECK120012800,4132558,4132573,repressor,MetJ-adenosylmethionine,MetJ,
643,ECK120012805,4223719,4223733,activator,MetR,MetR,
644,ECK120012808,1279759,1279772,activator,FNR,FNR,
645,ECK120012810,1279676,1279688,activator,IHF,IHF,
646,ECK120012812,1279604,1279619,activator,NarL-Phosphorylated,NarL,
647,ECK120012814,1277730,1277745,activator,NarL-Phosphorylated,NarL,
648,ECK120012816,1277826,1277841,activator,NarL-Phosphorylated,NarL,
649,ECK120012818,1277884,1277897,activator,FNR,FNR,
650,ECK120012820,3493939,3493952,activator,FNR,FNR,
651,ECK120012824,2344592,2344606,activator,Fis,Fis,
652,ECK120012826,2344703,2344711,activator,DnaA-ATP,DnaA,
653,ECK120012828,2344714,2344722,activator,DnaA-ATP,DnaA,
654,ECK120012830,1020220,1020241,activator,CRP-cAMP,CRP,
655,ECK120012832,2312909,2312928,activator,OmpR-P,OmpR,
656,ECK120012832,2312909,2312928,activator,OmpR-P,OmpR,
657,ECK120012834,2312888,2312907,activator,OmpR-P,OmpR,
658,ECK120012834,2312888,2312907,activator,OmpR-P,OmpR,
659,ECK120012836,2312868,2312887,activator,OmpR-P,OmpR,
660,ECK120012836,2312868,2312887,activator,OmpR-P,OmpR,
661,ECK120012838,987262,987274,repressor,IHF,IHF,
662,ECK120012840,987194,987206,activator,IHF,IHF,
663,ECK120012842,987148,987160,repressor,IHF,IHF,
664,ECK120012844,987173,987192,activator,OmpR-P,OmpR,
665,ECK120012850,401667,401685,activator,PhoB-Phosphorylated,PhoB,
666,ECK120012852,417061,417079,activator,PhoB-Phosphorylated,PhoB,
667,ECK120012852,417061,417079,repressor,PhoB-Phosphorylated,PhoB,
668,ECK120012857,1191787,1191802,repressor,PurR-hypoxanthine,PurR,
669,ECK120012859,2597772,2597787,repressor,PurR-hypoxanthine,PurR,
670,ECK120012861,4207640,4207655,repressor,PurR-hypoxanthine,PurR,
671,ECK120012863,2695620,2695635,repressor,PurR-hypoxanthine,PurR,
672,ECK120012865,2621118,2621134,repressor,PurR-hypoxanthine,PurR,
673,ECK120012867,1737784,1737799,repressor,PurR-hypoxanthine,PurR,
674,ECK120012869,1737872,1737887,repressor,PurR-hypoxanthine,PurR,
675,ECK120012871,1122659,1122674,repressor,PurR-hypoxanthine,PurR,
676,ECK120012873,1004666,1004681,repressor,PurR-hypoxanthine,PurR,
677,ECK120012875,2823829,2823848,repressor,LexA,LexA,
678,ECK120012882,3600887,3600908,activator,CRP-cAMP,CRP,
679,ECK120012884,4100742,4100756,repressor,ArcA-Phosphorylated,ArcA,
680,ECK120012886,4100708,4100726,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
681,ECK120012888,4100714,4100732,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
682,ECK120012890,1020939,1020958,repressor,LexA,LexA,
683,ECK120012892,1323111,1323128,repressor,TrpR-tryptophan,TrpR,
684,ECK120012894,4632695,4632712,repressor,TrpR-tryptophan,TrpR,
685,ECK120012896,1386632,1386649,repressor,TyrR,TyrR,
686,ECK120012898,4273955,4273974,repressor,LexA,LexA,
687,ECK120012898,4273955,4273974,repressor,LexA,LexA,
688,ECK120012903,3997907,3997926,repressor,LexA,LexA,
689,ECK120012905,2310474,2310498,activator,Ada,Ada,
690,ECK120012907,638869,638885,activator,OxyR,OxyR,
691,ECK120012907,638869,638885,activator,OxyR,OxyR,
692,ECK120012909,3100832,3100853,activator,CRP-cAMP,CRP,
693,ECK120012911,3100786,3100799,activator,FNR,FNR,
694,ECK120012913,2982265,2982281,activator,AraC-arabinose,AraC,
695,ECK120012915,2982244,2982260,activator,AraC-arabinose,AraC,
696,ECK120012917,2982292,2982313,activator,CRP-cAMP,CRP,
697,ECK120012921,2891998,2892039,activator,CysB-<i>O</i>-acetyl-L-serine,CysB,
698,ECK120012923,2532277,2532318,activator,CysB-<i>O</i>-acetyl-L-serine,CysB,
699,ECK120012925,4030997,4031013,repressor,FadR,FadR,
700,ECK120012927,2461180,2461196,repressor,FadR,FadR,
701,ECK120012929,2461205,2461221,repressor,FadR,FadR,
702,ECK120012931,85341,85355,activator,Lrp,Lrp,
703,ECK120012931,85341,85355,repressor,Lrp,Lrp,
704,ECK120012933,85372,85386,activator,Lrp,Lrp,
705,ECK120012933,85372,85386,repressor,Lrp,Lrp,
706,ECK120012935,85453,85467,activator,Lrp,Lrp,
707,ECK120012935,85453,85467,repressor,Lrp,Lrp,
708,ECK120012937,85488,85502,activator,Lrp,Lrp,
709,ECK120012937,85488,85502,repressor,Lrp,Lrp,
710,ECK120012939,85517,85531,activator,Lrp,Lrp,
711,ECK120012939,85517,85531,repressor,Lrp,Lrp,
712,ECK120012941,85537,85551,activator,Lrp,Lrp,
713,ECK120012941,85537,85551,repressor,Lrp,Lrp,
714,ECK120012943,553172,553187,repressor,PurR-hypoxanthine,PurR,
715,ECK120012945,3600890,3600898,repressor,DnaA-ATP,DnaA,
716,ECK120012947,3792636,3792650,activator,Lrp,Lrp,
717,ECK120012949,3888341,3888362,activator,CRP-cAMP,CRP,
718,ECK120012951,260261,260281,activator,PhoB-Phosphorylated,PhoB,
719,ECK120012953,260237,260255,activator,PhoB-Phosphorylated,PhoB,
720,ECK120012955,260181,260199,activator,PhoB-Phosphorylated,PhoB,
721,ECK120012957,4267092,4267109,repressor,TyrR-tyrosine,TyrR,
722,ECK120012959,4267115,4267132,repressor,TyrR-tyrosine,TyrR,
723,ECK120012961,1989595,1989612,repressor,TyrR-tyrosine,TyrR,
724,ECK120012963,1989572,1989589,dual,TyrR-phenylalanine,TyrR,
725,ECK120012963,1989572,1989589,dual,TyrR,TyrR,
726,ECK120012967,3957843,3957860,activator,IlvY-(<i>S</i>)-2-acetolactate,IlvY,
727,ECK120012967,3957843,3957860,repressor,IlvY,IlvY,
728,ECK120012973,3552943,3552964,activator,CRP-cAMP,CRP,
729,ECK120012975,1016528,1016544,activator,FadR,FadR,
730,ECK120012977,3305928,3305945,activator,TyrR-tyrosine,TyrR,
731,ECK120012979,3305871,3305888,repressor,TrpR-tryptophan,TrpR,
732,ECK120012982,4414182,4414206,activator,Ada,Ada,
733,ECK120012990,1986300,1986316,activator,AraC-arabinose,AraC,
734,ECK120012992,412585,412601,activator,AraC-arabinose,AraC,
735,ECK120012994,451846,451860,repressor,ArcA-Phosphorylated,ArcA,
736,ECK120012996,754924,754938,repressor,ArcA-Phosphorylated,ArcA,
737,ECK120013003,754807,754821,repressor,ArcA-Phosphorylated,ArcA,
738,ECK120013005,1195016,1195031,repressor,ArcA-Phosphorylated,ArcA,
739,ECK120013007,3384280,3384294,repressor,ArcA-Phosphorylated,ArcA,
740,ECK120013019,329381,329400,repressor,BetI,BetI,
741,ECK120013019,329381,329400,repressor,BetI,BetI,
742,ECK120013023,4436662,4436683,activator,CRP-cAMP,CRP,
743,ECK120013025,710783,710804,activator,CRP-cAMP,CRP,
744,ECK120013025,710783,710804,activator,CRP-cAMP,CRP,
745,ECK120013030,3267126,3267147,activator,CRP-cAMP,CRP,
746,ECK120013033,754864,754886,activator,CRP-cAMP,CRP,
747,ECK120013033,754864,754886,activator,CRP-cAMP,CRP,
748,ECK120013036,2240597,2240618,activator,CRP-cAMP,CRP,
749,ECK120013038,1986270,1986291,activator,CRP-cAMP,CRP,
750,ECK120013041,2934068,2934089,activator,CRP-cAMP,CRP,
751,ECK120013043,412609,412630,activator,CRP-cAMP,CRP,
752,ECK120013045,3105598,3105619,activator,CRP-cAMP,CRP,
753,ECK120013047,3847291,3847312,activator,CRP-cAMP,CRP,
754,ECK120013051,4016339,4016360,activator,CRP-cAMP,CRP,
755,ECK120013055,1978456,1978477,activator,CRP-cAMP,CRP,
756,ECK120013057,3737228,3737250,activator,CRP-cAMP,CRP,
757,ECK120013059,3756585,3756606,activator,CRP-cAMP,CRP,
758,ECK120013068,358738,358746,activator,CynR-cyanate,CynR,
759,ECK120013068,358738,358746,repressor,CynR,CynR,
760,ECK120013073,2543601,2543642,activator,CysB-<i>O</i>-acetyl-L-serine,CysB,
761,ECK120013075,2876432,2876473,activator,CysB-<i>O</i>-acetyl-L-serine,CysB,
762,ECK120013078,4016321,4016340,repressor,CytR,CytR,
763,ECK120013095,4299530,4299543,activator,FhlA-formate,FhlA,
764,ECK120013097,2850553,2850566,activator,FhlA-formate,FhlA,
765,ECK120013099,2849869,2849882,activator,FhlA-formate,FhlA,
766,ECK120013101,3756557,3756571,repressor,Fis,Fis,
767,ECK120013104,1547323,1547336,activator,FNR,FNR,
768,ECK120013106,1165935,1165948,repressor,FNR,FNR,
769,ECK120013108,4347456,4347469,activator,FNR,FNR,
770,ECK120013116,4215227,4215244,activator,Cra,Cra,
771,ECK120013121,624719,624737,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
772,ECK120013124,4518287,4518305,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
773,ECK120013127,1311026,1311044,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
774,ECK120013134,3051023,3051037,dual,GcvA,GcvA,
