,locus_tag,strand,tss,sigma_factor,name,box_10_left,box_10_right,box_35_left,box_35_right
282,ECK120010115,1.0,4616679.0,Sigma70,deoCp1,4616667.0,4616672.0,4616642.0,4616647.0
283,ECK120010116,1.0,4617278.0,Sigma70,deoCp2,4617266.0,4617271.0,4617240.0,4617245.0
284,ECK120010117,1.0,940823.0,Sigma70,dmsAp1,940810.0,940815.0,940788.0,940793.0
285,ECK120010118,1.0,3410246.0,Sigma70,dusBp,3410235.0,3410240.0,3410212.0,3410217.0
286,ECK120010119,-1.0,1399552.0,Sigma70,fnrp,1399559.0,1399564.0,1399582.0,1399587.0
287,ECK120010120,-1.0,4382412.0,"Sigma70, Sigma38",frdAp,4382424.0,4382429.0,4382445.0,4382450.0
288,ECK120010120,-1.0,4382412.0,"Sigma70, Sigma38",frdAp,4382424.0,4382429.0,4382445.0,4382450.0
289,ECK120010121,-1.0,2241710.0,Sigma70,galSp,2241718.0,2241723.0,2241745.0,2241750.0
290,ECK120010122,-1.0,792081.0,"Sigma70, Sigma38",galEp1,792093.0,792098.0,792117.0,792122.0
291,ECK120010122,-1.0,792081.0,"Sigma70, Sigma38",galEp1,792088.0,792098.0,792109.0,792114.0
292,ECK120010123,-1.0,792086.0,Sigma70,galEp2,792093.0,792098.0,792117.0,792122.0
293,ECK120010124,-1.0,4058222.0,Sigma70,glnAp1,4058233.0,4058238.0,4058255.0,4058260.0
294,ECK120010125,1.0,2352583.0,Sigma70,glpABCp,2352575.0,2352580.0,2352551.0,2352556.0
295,ECK120010126,1.0,3561971.0,Sigma70,glpDp,3561958.0,3561963.0,3561935.0,3561940.0
296,ECK120010127,-1.0,3853023.0,Sigma70,ivbLp,3853034.0,3853039.0,3853061.0,3853066.0
297,ECK120010128,-1.0,3957867.0,"Sigma70, Sigma38",ilvYp,3957871.0,3957876.0,3957894.0,3957899.0
298,ECK120010128,-1.0,3957867.0,"Sigma70, Sigma38",ilvYp,3957879.0,3957889.0,3957902.0,3957907.0
299,ECK120010129,-1.0,728849.0,Sigma70,kdpFp,728856.0,728861.0,728882.0,728887.0
300,ECK120010130,-1.0,366343.0,Sigma70,lacZp1,366350.0,366355.0,366374.0,366379.0
301,ECK120010131,1.0,4257087.0,Sigma70,lexAp,4257075.0,4257080.0,4257052.0,4257057.0
302,ECK120010132,-1.0,4246464.0,Sigma70,malEp,4246467.0,4246472.0,4246494.0,4246499.0
303,ECK120010133,1.0,4246736.0,Sigma70,malKp,4246724.0,4246729.0,4246702.0,4246707.0
304,ECK120010134,-1.0,3552510.0,Sigma70,malPp,3552517.0,3552522.0,3552543.0,3552548.0
305,ECK120010135,-1.0,4341650.0,Sigma70,melRp,4341657.0,4341662.0,4341684.0,4341689.0
306,ECK120010136,1.0,4214233.0,Sigma32,metAp1,4214225.0,4214230.0,4214206.0,4214211.0
307,ECK120010137,-1.0,703708.0,Sigma70,nagBp,703714.0,703719.0,703741.0,703746.0
308,ECK120010138,1.0,2344755.0,Sigma70,nrdAp,2344746.0,2344751.0,2344723.0,2344728.0
309,ECK120010139,-1.0,1020191.0,Sigma70,ompAp1,1020194.0,1020199.0,1020216.0,1020221.0
310,ECK120010140,-1.0,2312830.0,Sigma70,ompCp1,2312835.0,2312840.0,2312858.0,2312863.0
311,ECK120010141,1.0,4097711.0,"Sigma70, Sigma38",rhaSp,4097699.0,4097704.0,4097672.0,4097677.0
312,ECK120010141,1.0,4097711.0,"Sigma70, Sigma38",rhaSp,4097694.0,4097704.0,4097675.0,4097680.0
313,ECK120010142,-1.0,3600849.0,Sigma70,rpoHp5,3600856.0,3600861.0,3600883.0,3600888.0
314,ECK120010143,-1.0,1020947.0,Sigma70,sulAp,1020956.0,1020961.0,1020979.0,1020984.0
315,ECK120010144,-1.0,1323108.0,Sigma70,trpLp,1323115.0,1323120.0,1323139.0,1323144.0
316,ECK120010145,1.0,1386692.0,Sigma70,tyrRp,1386679.0,1386684.0,1386656.0,1386661.0
317,ECK120010146,1.0,3997907.0,Sigma70,uvrDp1,3997895.0,3997900.0,3997873.0,3997878.0
318,ECK120010147,1.0,638921.0,Sigma70,ahpCp,638908.0,638913.0,638884.0,638889.0
319,ECK120010148,-1.0,2982208.0,Sigma70,araEp,2982217.0,2982222.0,2982242.0,2982247.0
320,ECK120010149,1.0,1333788.0,Sigma70,cysBp,1333776.0,1333781.0,1333753.0,1333758.0
321,ECK120010150,-1.0,2891964.0,Sigma70,cysJp,2891970.0,2891975.0,2891994.0,2891999.0
322,ECK120010151,1.0,2532377.0,Sigma70,cysKp1,2532364.0,2532369.0,2532338.0,2532343.0
323,ECK120010152,1.0,2461205.0,Sigma38,fadLp,2461188.0,2461198.0,2461168.0,2461173.0
324,ECK120010153,1.0,85600.0,Sigma70,ilvIHp1,85586.0,85591.0,85563.0,85568.0
325,ECK120010154,-1.0,553142.0,Sigma70,purEp,553150.0,553155.0,553172.0,553177.0
326,ECK120010155,-1.0,3600863.0,Sigma70,rpoHp4,3600871.0,3600876.0,3600894.0,3600899.0
327,ECK120010156,-1.0,3792577.0,Sigma70,kblp,3792584.0,3792589.0,3792610.0,3792615.0
328,ECK120010157,1.0,3888411.0,Sigma70,tnaCp,3888397.0,3888402.0,3888370.0,3888375.0
329,ECK120010158,1.0,1989645.0,Sigma70,tyrPp1,1989630.0,1989635.0,1989607.0,1989612.0
330,ECK120010159,-1.0,2687503.0,Sigma70,glnBp2,2687512.0,2687517.0,2687536.0,2687541.0
331,ECK120010160,1.0,3957912.0,Sigma70,ilvCp,3957904.0,3957909.0,3957881.0,3957886.0
332,ECK120010161,1.0,4404664.0,Sigma70,purAp,4404651.0,4404656.0,4404628.0,4404633.0
333,ECK120010162,-1.0,2309445.0,Sigma70,alkBp,2309453.0,2309458.0,2309474.0,2309479.0
334,ECK120010163,1.0,4414247.0,"Sigma70, Sigma38",aidBp,4414237.0,4414242.0,4414210.0,4414215.0
335,ECK120010163,1.0,4414247.0,"Sigma70, Sigma38",aidBp,4414232.0,4414242.0,4414215.0,4414220.0
336,ECK120010164,1.0,3653936.0,Sigma70,slpp,3653924.0,3653929.0,3653902.0,3653907.0
337,ECK120010165,1.0,1037710.0,"Sigma70, Sigma38",appCp,1037695.0,1037700.0,1037673.0,1037678.0
338,ECK120010165,1.0,1037710.0,"Sigma70, Sigma38",appCp,1037690.0,1037700.0,1037673.0,1037678.0
339,ECK120010166,-1.0,1986238.0,"Sigma70, Sigma38",araFp,1986240.0,1986245.0,1986265.0,1986270.0
340,ECK120010166,-1.0,1986238.0,"Sigma70, Sigma38",araFp,1986246.0,1986256.0,1986271.0,1986276.0
341,ECK120010167,-1.0,412529.0,Sigma70,araJp,412535.0,412540.0,412560.0,412565.0
342,ECK120010168,1.0,771170.0,Sigma70,cydAp1,771158.0,771163.0,771134.0,771139.0
343,ECK120010169,-1.0,451653.0,Sigma70,cyoAp,451660.0,451665.0,451683.0,451688.0
344,ECK120010170,1.0,754958.0,Sigma70,sdhCp,754943.0,754948.0,754920.0,754925.0
345,ECK120010171,1.0,758586.0,Sigma38,sucAp,758566.0,758576.0,758550.0,758555.0
346,ECK120010172,-1.0,1686709.0,Sigma38,fumCp,1686713.0,1686723.0,1686734.0,1686739.0
347,ECK120010173,-1.0,754767.0,Sigma70,gltAp1,754771.0,754776.0,754795.0,754800.0
348,ECK120010174,1.0,1195008.0,Sigma70,icdAp1,1194996.0,1195001.0,1194973.0,1194978.0
349,ECK120010175,-1.0,3384313.0,Sigma70,mdhp1,3384321.0,3384326.0,3384344.0,3384349.0
350,ECK120010176,1.0,29551.0,Sigma70,carAp1,29539.0,29544.0,29516.0,29521.0
351,ECK120010177,-1.0,3490221.0,Sigma70,argDp,3490228.0,3490233.0,3490253.0,3490258.0
352,ECK120010178,1.0,3927129.0,Sigma70,asnAp,3927122.0,3927127.0,3927095.0,3927100.0
353,ECK120010179,-1.0,3927031.0,Sigma70,asnCp,3927037.0,3927042.0,3927059.0,3927064.0
354,ECK120010180,1.0,2323412.0,Sigma54,atoDp,2323398.0,2323402.0,2323386.0,2323391.0
355,ECK120010181,-1.0,329361.0,Sigma70,betIp,329366.0,329371.0,329391.0,329396.0
356,ECK120010182,1.0,329421.0,Sigma70,betTp,329412.0,329417.0,329385.0,329390.0
357,ECK120010183,-1.0,4361963.0,Sigma70,cadCp,4361967.0,4361972.0,4361991.0,4361996.0
358,ECK120010184,1.0,3485953.0,Sigma70,crpp1,3485936.0,3485941.0,3485909.0,3485914.0
359,ECK120010185,-1.0,4436629.0,Sigma70,cpdBp,4436637.0,4436642.0,4436658.0,4436663.0
360,ECK120010186,-1.0,710716.0,Sigma70,furpa,710724.0,710729.0,710745.0,710750.0
361,ECK120010187,-1.0,3569389.0,Sigma70,glgCp1,3569399.0,3569404.0,3569426.0,3569431.0
362,ECK120010188,-1.0,3109175.0,Sigma38,speCp,3109182.0,3109192.0,3109204.0,3109209.0
363,ECK120010189,-1.0,3267093.0,,tdcAp,,,,
364,ECK120010190,1.0,2339539.0,Sigma70,ubiGp,2339527.0,2339532.0,2339505.0,2339510.0
365,ECK120010191,1.0,2934119.0,Sigma70,fucPp,2934102.0,2934107.0,2934081.0,2934086.0
366,ECK120010192,1.0,3105651.0,Sigma70,nupGp,3105639.0,3105644.0,3105612.0,3105617.0
367,ECK120010193,-1.0,3847198.0,Sigma70,uhpTp,3847205.0,3847210.0,3847231.0,3847236.0
368,ECK120010194,1.0,4341887.0,Sigma70,melAp,4341875.0,4341880.0,4341854.0,4341859.0
369,ECK120010195,1.0,1699313.0,Sigma70,malXp,1699301.0,1699306.0,1699280.0,1699285.0
370,ECK120010196,1.0,2825791.0,Sigma70,srlAp,2825780.0,2825785.0,2825759.0,2825764.0
371,ECK120010197,1.0,4016391.0,Sigma70,udpP,4016379.0,4016384.0,4016352.0,4016357.0
372,ECK120010198,-1.0,1978395.0,Sigma70,flhDp,1978402.0,1978407.0,1978425.0,1978430.0
373,ECK120010199,1.0,3737470.0,Sigma70,malSp,3737458.0,3737463.0,3737432.0,3737437.0
374,ECK120010200,-1.0,3756535.0,Sigma38,aldBp,3756542.0,3756552.0,3756565.0,3756570.0
375,ECK120010201,-1.0,1292958.0,Sigma70,hnsp,1292965.0,1292970.0,1292988.0,1292993.0
376,ECK120010202,1.0,3532679.0,Sigma70,pckp,3532667.0,3532672.0,3532640.0,3532645.0
377,ECK120010203,1.0,358773.0,Sigma70,cynTp,358760.0,358765.0,358738.0,358743.0
378,ECK120010204,-1.0,358709.0,Sigma70,cynRp,358710.0,358715.0,358736.0,358741.0
379,ECK120010205,-1.0,2543557.0,Sigma70,cysPp,2543566.0,2543571.0,2543591.0,2543596.0
380,ECK120010206,-1.0,2876368.0,Sigma70,cysDp,2876377.0,2876382.0,2876400.0,2876405.0
381,ECK120010207,1.0,2513009.0,Sigma70,nupCp,2512997.0,2513002.0,2512971.0,2512976.0
382,ECK120010208,1.0,2479121.0,Sigma70,dsdAp,2479110.0,2479115.0,2479087.0,2479092.0
383,ECK120010209,1.0,3245002.0,,exuTp2,,,,
384,ECK120010210,-1.0,4518282.0,Sigma70,fecIp,4518290.0,4518295.0,4518316.0,4518321.0
385,ECK120010211,-1.0,2850461.0,Sigma54,hycAp,2850471.0,2850475.0,2850482.0,2850487.0
386,ECK120010212,1.0,2850627.0,Sigma54,hypAp,2850613.0,2850617.0,2850601.0,2850606.0
387,ECK120010213,1.0,4330320.0,Sigma70,proPp1,4330313.0,4330318.0,4330288.0,4330293.0
388,ECK120010214,-1.0,1277777.0,Sigma70,narXp,1277785.0,1277790.0,1277806.0,1277811.0
389,ECK120010215,1.0,1547372.0,Sigma70,fdnGp,1547358.0,1547363.0,1547332.0,1547337.0
390,ECK120010216,1.0,1165992.0,Sigma70,ndhp,1165978.0,1165983.0,1165951.0,1165956.0
391,ECK120010217,-1.0,4347348.0,Sigma70,fumBp,4347351.0,4347356.0,4347378.0,4347383.0
392,ECK120010218,-1.0,4368432.0,Sigma70,aspAp,4368439.0,4368444.0,4368464.0,4368469.0
393,ECK120010219,-1.0,2263597.0,Sigma70,fruBp,2263603.0,2263608.0,2263627.0,2263632.0
394,ECK120010220,-1.0,1787161.0,Sigma70,ppsp,1787168.0,1787173.0,1787189.0,1787194.0
395,ECK120010221,-1.0,612667.0,Sigma70,fepAp,612674.0,612679.0,612698.0,612703.0
396,ECK120010222,-1.0,624727.0,Sigma70,fepBp,624735.0,624740.0,624758.0,624763.0
397,ECK120010223,-1.0,622234.0,Sigma70,fepDp1,622241.0,622246.0,622266.0,622271.0
398,ECK120010224,1.0,624831.0,Sigma70,entCp,624818.0,624823.0,624795.0,624800.0
399,ECK120010225,1.0,1311054.0,Sigma70,tonBp,1311045.0,1311050.0,1311021.0,1311026.0
400,ECK120010226,-1.0,2240566.0,"Sigma70, Sigma38",mglBp,2240573.0,2240578.0,2240600.0,2240605.0
401,ECK120010226,-1.0,2240566.0,"Sigma70, Sigma38",mglBp,2240573.0,2240583.0,2240598.0,2240603.0
402,ECK120010227,-1.0,2177234.0,Sigma70,gatYp,2177237.0,2177242.0,2177258.0,2177263.0
403,ECK120010228,-1.0,3050772.0,Sigma70,gcvTp,3050781.0,3050786.0,3050805.0,3050810.0
404,ECK120010229,-1.0,2942639.0,Sigma70,gcvAp,2942646.0,2942651.0,2942673.0,2942678.0
405,ECK120010230,-1.0,848047.0,Sigma54,glnHp2,848058.0,848062.0,848069.0,848074.0
406,ECK120010231,-1.0,4118161.0,Sigma70,glpFp,4118168.0,4118173.0,4118191.0,4118196.0
407,ECK120010232,-1.0,1795721.0,Sigma38,ihfAp4,1795727.0,1795737.0,1795751.0,1795756.0
408,ECK120010233,1.0,963749.0,"Sigma38, Sigma70",ihfBp,963733.0,963743.0,963715.0,963720.0
409,ECK120010233,1.0,963749.0,"Sigma38, Sigma70",ihfBp,963733.0,963743.0,963715.0,963720.0
410,ECK120010234,-1.0,848950.0,"Sigma70, Sigma38",dpsp,848958.0,848963.0,848981.0,848986.0
411,ECK120010234,-1.0,848950.0,"Sigma70, Sigma38",dpsp,848958.0,848968.0,848980.0,848985.0
412,ECK120010235,-1.0,3536685.0,Sigma70,ompRp2,3536696.0,3536701.0,3536717.0,3536722.0
413,ECK120010236,1.0,148.0,Sigma70,thrLp,138.0,143.0,111.0,116.0
414,ECK120010237,-1.0,83735.0,Sigma70,leuLp,83743.0,83748.0,83766.0,83771.0
415,ECK120010238,1.0,1230738.0,Sigma70,umuDp,1230728.0,1230733.0,1230705.0,1230710.0
416,ECK120010239,1.0,932328.0,Sigma70,lrpp,932316.0,932321.0,932293.0,932298.0
417,ECK120010240,1.0,3354509.0,"Sigma38, Sigma70",gltBp,3354499.0,3354504.0,3354476.0,3354481.0
418,ECK120010241,-1.0,3599762.0,Sigma70,livJp,3599768.0,3599773.0,3599790.0,3599795.0
419,ECK120010242,-1.0,3597755.0,Sigma70,livKp1,3597765.0,3597770.0,3597791.0,3597796.0
420,ECK120010243,-1.0,4114499.0,Sigma70,fprp,4114500.0,4114505.0,4114527.0,4114532.0
421,ECK120010244,1.0,2250806.0,Sigma70,nfop,2250796.0,2250801.0,2250771.0,2250776.0
422,ECK120010245,1.0,1619093.0,Sigma70,marRp,1619080.0,1619085.0,1619057.0,1619062.0
423,ECK120010246,1.0,3772188.0,Sigma70,mtlAp,3772176.0,3772181.0,3772153.0,3772158.0
424,ECK120010247,1.0,1901933.0,Sigma70,manXp,1901922.0,1901927.0,1901895.0,1901900.0
425,ECK120010248,1.0,354884.0,Sigma70,codBp,354872.0,354877.0,354850.0,354855.0
426,ECK120010249,-1.0,1298413.0,"Sigma38, Sigma70",adhEp1,1298420.0,1298430.0,1298444.0,1298449.0
427,ECK120010249,-1.0,1298413.0,"Sigma38, Sigma70",adhEp1,1298420.0,1298425.0,1298446.0,1298451.0
428,ECK120010250,1.0,4287671.0,Sigma70,nrfAp,4287659.0,4287664.0,4287638.0,4287643.0
429,ECK120010251,1.0,17458.0,Sigma70,nhaAp1,17445.0,17450.0,17424.0,17429.0
430,ECK120010252,-1.0,4325206.0,Sigma70,phnCp,4325207.0,4325212.0,4325234.0,4325239.0
431,ECK120010253,-1.0,3911568.0,"Sigma70, Sigma38",pstSp,3911576.0,3911581.0,3911603.0,3911608.0
432,ECK120010253,-1.0,3911568.0,"Sigma70, Sigma38",pstSp,3911576.0,3911586.0,3911600.0,3911605.0
433,ECK120010254,-1.0,3086048.0,Sigma70,speAp,3086055.0,3086060.0,3086082.0,3086087.0
434,ECK120010255,-1.0,2634107.0,Sigma70,guaBp,2634114.0,2634119.0,2634138.0,2634143.0
435,ECK120010256,1.0,3933322.0,Sigma70,rbsDp,3933309.0,3933314.0,3933288.0,3933293.0
436,ECK120010257,-1.0,2137583.0,Sigma70,wzap,2137591.0,2137596.0,2137614.0,2137619.0
437,ECK120010258,-1.0,4100566.0,Sigma70,rhaTp,4100573.0,4100578.0,4100594.0,4100599.0
438,ECK120010259,-1.0,1936376.0,Sigma70,zwfp,1936382.0,1936387.0,1936403.0,1936408.0
439,ECK120010260,1.0,102867.0,"Sigma38, Sigma70",ftsQp1,102855.0,102865.0,102838.0,102843.0
440,ECK120010260,1.0,102867.0,"Sigma38, Sigma70",ftsQp1,102860.0,102865.0,102839.0,102844.0
441,ECK120010261,-1.0,4277423.0,Sigma70,soxSp,4277431.0,4277436.0,4277455.0,4277460.0
442,ECK120010262,1.0,1058056.0,Sigma70,torCp,1058044.0,1058049.0,1058020.0,1058025.0
443,ECK120010263,-1.0,4466210.0,Sigma70,treBp,4466219.0,4466224.0,4466240.0,4466245.0
444,ECK120010264,-1.0,4097472.0,Sigma70,rhaBp,4097479.0,4097484.0,4097500.0,4097505.0
445,ECK120010265,-1.0,4354805.0,Sigma70,lysUp1,4354807.0,4354812.0,4354834.0,4354839.0
446,ECK120010266,1.0,1301085.0,Sigma28,oppAp,1301071.0,1301078.0,1301051.0,1301055.0
447,ECK120010267,-1.0,3058456.0,Sigma70,serAp1,3058463.0,3058468.0,3058485.0,3058490.0
448,ECK120010268,-1.0,4058107.0,Sigma54,glnAp2,4058117.0,4058121.0,4058128.0,4058133.0
449,ECK120010269,-1.0,1934713.0,Sigma70,eddp1,1934719.0,1934724.0,1934742.0,1934747.0
450,ECK120010270,-1.0,3577645.0,Sigma70,gntKp,3577650.0,3577655.0,3577673.0,3577678.0
451,ECK120010271,1.0,3546405.0,Sigma70,gntTp1,3546393.0,3546398.0,3546369.0,3546374.0
452,ECK120010272,1.0,12048.0,Sigma32,dnaKp1,12033.0,12038.0,12014.0,12019.0
453,ECK120010273,1.0,12123.0,Sigma32,dnaKp2,12108.0,12113.0,12089.0,12094.0
454,ECK120010274,1.0,28343.0,Sigma70,dapBp1,28331.0,28336.0,28307.0,28312.0
455,ECK120010275,1.0,30775.0,,carBp,,,,
456,ECK120010276,1.0,49799.0,Sigma70,folAp,49787.0,49792.0,49763.0,49768.0
457,ECK120010277,1.0,85420.0,Sigma70,ilvIp4,85407.0,85412.0,85384.0,85389.0
458,ECK120010278,1.0,85453.0,Sigma70,ilvIp3,85439.0,85444.0,85416.0,85421.0
459,ECK120010279,1.0,85540.0,,ilvIp2,85528.0,85533.0,85505.0,85510.0
460,ECK120010280,1.0,122034.0,"Sigma70, Sigma38",pdhRp,122022.0,122027.0,121999.0,122004.0
461,ECK120010280,1.0,122034.0,"Sigma70, Sigma38",pdhRp,122017.0,122027.0,121997.0,122002.0
462,ECK120010281,1.0,122969.0,"Sigma70, Sigma38",aceEp,122956.0,122961.0,122934.0,122939.0
463,ECK120010281,1.0,122969.0,"Sigma70, Sigma38",aceEp,122951.0,122961.0,122934.0,122939.0
464,ECK120010282,1.0,127717.0,Sigma70,lpdAp,127705.0,127710.0,127683.0,127688.0
465,ECK120010283,1.0,180845.0,Sigma24,degPp,180834.0,180838.0,180812.0,180817.0
466,ECK120010284,-1.0,185977.0,Sigma70,dapDp,185987.0,185992.0,186008.0,186013.0
467,ECK120010285,-1.0,218837.0,Sigma70,proSp,218843.0,218848.0,218864.0,218869.0
468,ECK120010286,1.0,235934.0,,dnaQp1,,,,
469,ECK120010287,1.0,236017.0,,dnaQp2,,,,
470,ECK120010288,-1.0,236041.0,,rnhAp,,,,
471,ECK120010289,-1.0,255776.0,,pepDp2,,,,
472,ECK120010290,-1.0,255809.0,,pepDp1,,,,
473,ECK120010291,-1.0,367538.0,,lacIp,,,,
474,ECK120010292,1.0,424985.0,,queAp,,,,
475,ECK120010293,-1.0,432091.0,Sigma70,tsxp2,432098.0,432103.0,432121.0,432126.0
476,ECK120010294,-1.0,432245.0,Sigma70,tsxp1,432252.0,432257.0,432278.0,432283.0
477,ECK120010295,1.0,456577.0,Sigma70,clpPp1,456565.0,456570.0,456542.0,456547.0
478,ECK120010296,1.0,495075.0,Sigma32,htpGp1,495061.0,495066.0,495041.0,495046.0
479,ECK120010297,1.0,495084.0,Sigma32,htpGp2,495072.0,495077.0,495056.0,495061.0
480,ECK120010298,1.0,497139.0,,adkp,,,,
481,ECK120010299,1.0,612687.0,Sigma70,fesp,612678.0,612683.0,612652.0,612657.0
482,ECK120010300,-1.0,699222.0,,asnBp,,,,
483,ECK120010301,-1.0,700352.0,,umpHp,,,,
484,ECK120010302,1.0,706060.0,,glnSp1,,,,
485,ECK120010303,-1.0,710723.0,Sigma70,furpb,710724.0,710729.0,710745.0,710750.0
486,ECK120010304,-1.0,754670.0,,gltAp2,,,,
487,ECK120010305,1.0,755404.0,Sigma70,sdhDp2,755392.0,755397.0,755367.0,755372.0
488,ECK120010306,1.0,813152.0,Sigma70,uvrBp3,813140.0,813145.0,813117.0,813122.0
489,ECK120010307,-1.0,848198.0,,glnHp1,,,,
490,ECK120010308,-1.0,954493.0,Sigma70,focAp1,954499.0,954504.0,954520.0,954525.0
491,ECK120010309,-1.0,954814.0,Sigma70,focAp3,954822.0,954827.0,954848.0,954853.0
492,ECK120010310,1.0,961859.0,Sigma70,rpsAp3,961850.0,961855.0,961826.0,961832.0
493,ECK120010311,-1.0,985743.0,,aspCp,,,,
494,ECK120010312,-1.0,1020187.0,,ompAp2,,,,
495,ECK120010313,1.0,1079179.0,,putPp2,,,,
496,ECK120010314,1.0,1079185.0,,putPp3,,,,
497,ECK120010315,1.0,1079210.0,Sigma70,putPp4,1079199.0,1079204.0,1079176.0,1079181.0
498,ECK120010316,1.0,1079291.0,,putPp5,,,,
499,ECK120010317,1.0,1084865.0,Sigma70,phoHp1,1084858.0,1084863.0,1084836.0,1084841.0
500,ECK120010318,1.0,1146649.0,,yceDp1,1146637.0,1146642.0,1146614.0,1146619.0
501,ECK120010319,1.0,1146791.0,,yceDp2,1146779.0,1146784.0,1146756.0,1146761.0
502,ECK120010320,-1.0,1247425.0,Sigma38,treAp,1247429.0,1247439.0,1247452.0,1247457.0
503,ECK120010321,1.0,1263583.0,,hemAp2,,,,
504,ECK120010322,1.0,1263676.0,Sigma70,hemAp1,1263663.0,1263668.0,1263641.0,1263646.0
505,ECK120010323,-1.0,1319944.0,Sigma70,trpCp,1319953.0,1319958.0,1319974.0,1319979.0
506,ECK120010324,1.0,1341870.0,Sigma70,pyrFp,1341857.0,1341862.0,1341836.0,1341841.0
507,ECK120010325,1.0,1498743.0,,rimLp,1498731.0,1498736.0,1498708.0,1498713.0
508,ECK120010326,1.0,1688551.0,Sigma70,manAp,1688544.0,1688549.0,1688521.0,1688526.0
509,ECK120010327,1.0,1735323.0,Sigma70,sodBp,1735313.0,1735318.0,1735292.0,1735297.0
510,ECK120010328,1.0,1757383.0,,lpp,,,,
511,ECK120010329,-1.0,1799301.0,,pheMp,,,,
512,ECK120010330,-1.0,1799763.0,,rplTp,,,,
513,ECK120010331,-1.0,1801346.0,,infCp,,,,
514,ECK120010332,1.0,1806351.0,Sigma38,pfkBp1,1806335.0,1806345.0,1806317.0,1806322.0
515,ECK120010333,1.0,1813814.0,Sigma38,katEp,1813796.0,1813806.0,1813776.0,1813781.0
516,ECK120010334,1.0,1842308.0,Sigma70,gdhAp1,1842294.0,1842299.0,1842269.0,1842274.0
517,ECK120010335,1.0,1862618.0,Sigma32,gapAp2,1862602.0,1862607.0,1862582.0,1862587.0
518,ECK120010336,-1.0,1912618.0,Sigma32,htpXp,1912630.0,1912635.0,1912647.0,1912652.0
519,ECK120010337,-1.0,1932784.0,,edap3,,,,
520,ECK120010338,-1.0,1932799.0,,edap2,,,,
521,ECK120010339,-1.0,1933109.0,,edap1,,,,
522,ECK120010340,-1.0,1946016.0,,ruvAp2,,,,
523,ECK120010341,-1.0,1946024.0,,ruvAp1,,,,
524,ECK120010342,1.0,1989502.0,,tyrPp2,,,,
525,ECK120010343,-1.0,1994879.0,Sigma70,uvrCp3,1994884.0,1994889.0,1994907.0,1994912.0
526,ECK120010344,-1.0,1995406.0,Sigma70,uvrYp2,1995410.0,1995415.0,1995433.0,1995438.0
527,ECK120010346,1.0,2055031.0,,amnp1,,,,
528,ECK120010347,1.0,2082728.0,,sbcBp,,,,
529,ECK120010349,1.0,2093360.0,Sigma70,hisBp,2093354.0,2093359.0,2093328.0,2093333.0
530,ECK120010350,-1.0,2101324.0,Sigma70,gndp,2101332.0,2101337.0,2101355.0,2101360.0
531,ECK120010351,1.0,2313084.0,"Sigma38, Sigma70",micFp,2313071.0,2313076.0,2313045.0,2313050.0
532,ECK120010352,-1.0,2430770.0,,cvpAp2,2430776.0,2430781.0,,
533,ECK120010353,-1.0,2437884.0,,pdxBp,,,,
534,ECK120010354,1.0,2437912.0,,flKp,,,,
535,ECK120010355,-1.0,2441641.0,Sigma70,fabBp,2441648.0,2441653.0,2441671.0,2441676.0
536,ECK120010356,1.0,2533501.0,"Sigma32, Sigma70",ptsHp4,2533487.0,2533492.0,2533464.0,2533469.0
537,ECK120010356,1.0,2533501.0,"Sigma32, Sigma70",ptsHp4,2533484.0,2533492.0,2533456.0,2533468.0
538,ECK120010357,1.0,2533601.0,Sigma70,ptsHp2,2533590.0,2533595.0,2533568.0,2533573.0
539,ECK120010358,1.0,2535480.0,,crrp2,,,,
540,ECK120010359,1.0,2535610.0,Sigma38,crrpI,,,,
541,ECK120010360,-1.0,2599784.0,Sigma70,dapAp,2599791.0,2599796.0,2599815.0,2599820.0
542,ECK120010361,-1.0,2640642.0,Sigma70,hisSp,2640649.0,2640654.0,2640673.0,2640678.0
543,ECK120010362,1.0,2685797.0,Sigma38,hmpAp,2685778.0,2685788.0,2685761.0,2685766.0
544,ECK120010363,-1.0,2707196.0,,lepAp,,,,
545,ECK120010364,1.0,2716738.0,,ungp,,,,
546,ECK120010365,-1.0,2734205.0,"Sigma32, Sigma70",clpBp,2734215.0,2734220.0,2734234.0,2734239.0
547,ECK120010365,-1.0,2734205.0,"Sigma32, Sigma70",clpBp,2734208.0,2734213.0,2734234.0,2734239.0
548,ECK120010366,1.0,2737579.0,Sigma70,pheLp,2737568.0,2737573.0,2737544.0,2737549.0
549,ECK120010367,-1.0,2750747.0,Sigma32,grpEp,2750757.0,2750762.0,2750776.0,2750781.0
550,ECK120010368,1.0,2804563.0,"Sigma70, Sigma38",proVp1,2804551.0,2804556.0,2804524.0,2804529.0
551,ECK120010368,1.0,2804563.0,"Sigma70, Sigma38",proVp1,2804546.0,2804556.0,2804528.0,2804533.0
552,ECK120010369,1.0,2804599.0,Sigma70,proVp2,2804588.0,2804593.0,2804566.0,2804571.0
553,ECK120010370,1.0,2804755.0,Sigma70,proVp3,2804742.0,2804747.0,2804720.0,2804725.0
554,ECK120010371,-1.0,2822090.0,,alaSp,,,,
555,ECK120010372,-1.0,2909717.0,,pyrGp2,,,,
556,ECK120010373,-1.0,2909797.0,,pyrGp1,,,,
557,ECK120010374,-1.0,2913829.0,Sigma70,relAp1,2913836.0,2913841.0,2913861.0,2913866.0
