,TRANSCRIPTION_UNIT_ID,PROMOTER_ID,TRANSCRIPTION_UNIT_NAME,OPERON_ID,TU_POSLEFT,TU_POSRIGHT,TU_STRAND,POS_1
299,ECK120009220,ECK120010124,glnALG,ECK120014843,4053869,4058304,reverse,4058222.0
300,ECK120009221,ECK120011000,glnLG,ECK120014843,4053869,4056377,reverse,4056371.0
301,ECK120009222,ECK120010268,glnALG,ECK120014843,4053869,4058255,reverse,4058107.0
302,ECK120009223,ECK120010125,glpABC,ECK120014844,2352396,2356752,forward,2352583.0
303,ECK120009224,ECK120010126,glpD,ECK120014845,3561897,3563518,forward,3561971.0
304,ECK120009225,ECK120010127,ivbL-ilvBN,ECK125095390,3850746,3853097,reverse,3853023.0
305,ECK120009226,ECK120010128,ilvY,ECK120014847,3956883,3957891,reverse,3957867.0
306,ECK120009227,ECK120011002,katG,ECK120014848,4133693,4136015,forward,4133812.0
307,ECK120009228,ECK120010129,kdpFABC,ECK120029377,724407,728921,reverse,728849.0
308,ECK120009229,ECK120010130,lacZYA,ECK120014850,361140,366435,reverse,366343.0
309,ECK120009230,ECK120010131,lexA-dinF,ECK120014851,4257027,4259121,forward,4257087.0
310,ECK120009231,ECK120010132,malEFG,ECK120014852,4242539,4246700,reverse,4246464.0
311,ECK120009232,ECK120010134,malPQ,ECK120014853,3547986,3552644,reverse,3552510.0
312,ECK120009233,ECK120010135,melR,ECK120012348,4340720,4341853,reverse,4341650.0
313,ECK120009234,ECK120010136,metA,ECK120014855,4214229,4215209,forward,4214233.0
314,ECK120009235,ECK120011004,metH,ECK120014856,4223650,4227511,forward,4223783.0
315,ECK120009236,ECK120010137,nagBAC-umpH,ECK125162049,699574,703823,reverse,703708.0
316,ECK120009237,ECK120011005,narGHJI,ECK120014858,1279523,1286526,forward,1279807.0
317,ECK120009238,ECK120011006,narK,ECK120014859,1277710,1279348,forward,1277932.0
318,ECK120009239,ECK120011007,nirBDC-cysG,ECK120014860,3493680,3499201,forward,3493987.0
319,ECK120009240,ECK120010138,nrdAB-yfaE,ECK125135284,2344309,2348768,forward,2344755.0
320,ECK120009241,ECK120010139,ompA,ECK120014862,1019013,1020241,reverse,1020191.0
321,ECK120009242,ECK120010140,ompC,ECK120014518,2311610,2313213,reverse,2312830.0
322,ECK120009243,ECK120011008,ompF,ECK120014863,985894,987530,reverse,987092.0
323,ECK120009244,ECK120011009,oxyR,ECK120014864,4158431,4159407,forward,4158457.0
324,ECK120009245,ECK120011010,phoA-psiF,ECK120014865,401667,403601,forward,401707.0
325,ECK120009246,ECK120011011,phoBR,ECK120014866,417061,419184,forward,417101.0
326,ECK120009247,ECK120010459,hflD-purB,ECK120014867,1190616,1192686,reverse,1192686.0
327,ECK120009248,ECK120011012,purC,ECK120014868,2596905,2597787,reverse,2597781.0
328,ECK120009249,ECK120011013,purHD,ECK120014869,4204642,4208114,reverse,4207627.0
329,ECK120009250,ECK120011014,purL,ECK120014870,2691656,2695635,reverse,2695589.0
330,ECK120009251,ECK120011015,purMN,ECK120014871,2620954,2622872,forward,2621153.0
331,ECK120009252,ECK120011016,purR,ECK120014872,1737631,1738869,forward,1737689.0
332,ECK120009253,ECK120011017,pyrC,ECK120014873,1121561,1122744,reverse,1122643.0
333,ECK120009254,ECK120011018,pyrD,ECK120014874,1004666,1005778,forward,1004732.0
334,ECK120009255,ECK120011019,recA,ECK120014875,2822670,2823848,reverse,2823819.0
335,ECK120009256,ECK120010141,rhaSR,ECK120014876,4097589,4099494,forward,4097711.0
336,ECK120009257,ECK120011020,sodA,ECK120014877,4100649,4101430,forward,4100759.0
337,ECK120009258,ECK120011021,ssb,ECK120014878,4273931,4274661,forward,4274011.0
338,ECK120009259,ECK120010143,sulA,ECK120014879,1020410,1020958,reverse,1020947.0
339,ECK120009260,ECK120010144,trpLEDCBA,ECK120014577,1316383,1323136,reverse,1323108.0
340,ECK120009261,ECK120010145,tyrR,ECK120034087,1386588,1388301,forward,1386692.0
341,ECK120009262,ECK120011023,uvrA,ECK120014881,4271049,4274091,reverse,4273936.0
342,ECK120009263,ECK120011024,uvrB,ECK120014882,813432,815547,forward,813462.0
343,ECK120009264,ECK120010146,uvrD,ECK120014883,3997907,4000177,forward,3997907.0
344,ECK120009265,ECK120011025,ada-alkB,ECK120014884,2308691,2310498,reverse,2310427.0
345,ECK120009266,ECK120010162,alkB,ECK120014884,2308691,2309445,reverse,2309445.0
346,ECK120009267,ECK120010147,ahpCF,ECK120014885,638847,641318,forward,638921.0
347,ECK120009268,ECK120011026,ansB,ECK120014886,3099654,3100853,reverse,3100751.0
348,ECK120009269,ECK120010148,araE,ECK125166137,2980764,2982313,reverse,2982208.0
349,ECK120009270,ECK120010149,cysB,ECK120014888,1333734,1334874,forward,1333788.0
350,ECK120009271,ECK120010150,cysJIH,ECK120014889,2887578,2892094,reverse,2891964.0
351,ECK120009272,ECK120010151,cysK,ECK120014890,2532277,2533424,forward,2532377.0
352,ECK120009273,ECK120010152,fadL,ECK120014891,2461005,2462646,forward,2461205.0
353,ECK120009274,ECK120010153,ilvIH,ECK120014892,85341,87848,forward,85600.0
354,ECK120009275,ECK120010154,purEK,ECK120014893,551527,553187,reverse,553142.0
355,ECK120009276,ECK120010142,rpoH,ECK120014571,3599887,3600954,reverse,3600849.0
356,ECK120009277,ECK120010155,rpoH,ECK120014571,3599887,3600954,reverse,3600863.0
357,ECK120009278,ECK120010157,tnaCAB,ECK120014894,3888304,3891483,forward,3888411.0
358,ECK120009279,ECK120011028,phoE,ECK120014895,259045,260281,reverse,260158.0
359,ECK120009280,ECK120011029,tyrB,ECK120014896,4267082,4268340,forward,4267082.0
360,ECK120009281,ECK120010158,tyrP,ECK120014897,1989572,1990892,forward,1989645.0
361,ECK120009282,ECK120010159,glnB,ECK125134695,2687070,2687503,reverse,2687503.0
362,ECK120009283,ECK120010160,ilvC,ECK120014898,3957843,3959445,forward,3957912.0
363,ECK120009284,ECK120011030,malT,ECK120014899,3552943,3555820,forward,3553024.0
364,ECK120009285,ECK120011031,fabA,ECK120014900,1015952,1016544,reverse,1016498.0
365,ECK120009286,ECK120011032,mtr,ECK120014901,3304573,3305975,reverse,3305860.0
366,ECK120009287,ECK120010161,purA,ECK120014902,4404566,4405985,forward,4404664.0
367,ECK120009288,ECK120010163,aidB,ECK120014903,4414182,4415900,forward,4414247.0
368,ECK120009289,ECK120010164,slp-dctR,ECK120033227,3653845,3655213,forward,3653936.0
369,ECK120009290,ECK120010165,appCBXA,ECK125162050,1037672,1041915,forward,1037710.0
370,ECK120009291,ECK120010166,araFGH,ECK120014905,1982554,1986412,reverse,1986238.0
371,ECK120009292,ECK120010167,araJ,ECK120014906,411297,412630,reverse,412529.0
372,ECK120009293,ECK120010168,cydAB,ECK120014458,770848,774181,forward,771170.0
373,ECK120009294,ECK120010169,cyoABCDE,ECK120014907,446815,451930,reverse,451653.0
374,ECK120009295,ECK120010171,sucABCD,ECK125095402,758586,765049,forward,758586.0
375,ECK120009296,ECK120011033,fumA,ECK125147409,1686705,1688853,reverse,1688440.0
376,ECK120009297,ECK120010172,fumC,ECK125147409,1685185,1687205,reverse,1686709.0
377,ECK120009298,ECK120010173,gltA,ECK120014681,753126,754886,reverse,754767.0
378,ECK120009299,ECK120010174,icd,ECK120015843,1194998,1196373,forward,1195008.0
379,ECK120009300,ECK120010175,mdh,ECK120014910,3383330,3384384,reverse,3384313.0
380,ECK120009301,ECK120010111,carAB,ECK120014911,29602,34120,forward,29619.0
381,ECK120009302,ECK120010176,carAB,ECK120014911,29240,34120,forward,29551.0
382,ECK120009303,ECK120010177,argD,ECK120014912,3488960,3490249,reverse,3490221.0
383,ECK120009304,ECK120010178,asnA,ECK120014913,3927013,3928147,forward,3927129.0
384,ECK120009305,ECK120010179,asnC,ECK125095162,3926545,3927123,reverse,3927031.0
385,ECK120009306,ECK120010180,atoDAEB,ECK120015852,2323264,2327293,forward,2323412.0
386,ECK120009307,ECK120010181,betIBA,ECK120014916,325577,329442,reverse,329361.0
387,ECK120009308,ECK120010182,betT,ECK120014917,329381,331496,forward,329421.0
388,ECK120009309,ECK120010998,bioBFCD,ECK120014918,809262,812947,forward,809302.0
389,ECK120009310,ECK120010183,cadC,ECK120014919,4360396,4362182,reverse,4361963.0
390,ECK120009311,ECK120010184,crp,ECK120014920,3485854,3486792,forward,3485953.0
391,ECK120009312,ECK120010185,cpdB,ECK120014921,4434622,4436683,reverse,4436629.0
392,ECK120009313,ECK120010186,fur,ECK120029993,710118,710804,reverse,710716.0
393,ECK120009314,ECK120010187,glgCAP,ECK125134986,3564134,3569389,reverse,3569389.0
394,ECK120009315,ECK120010133,malK-lamB-malM,ECK120014922,4246501,4250474,forward,4246736.0
395,ECK120009316,ECK120010188,speC,ECK120014923,3107020,3109175,reverse,3109175.0
396,ECK120009317,ECK120010189,tdcABCDEFG,ECK120014924,3258285,3267293,reverse,3267093.0
397,ECK120009318,ECK120010190,ubiG,ECK120014925,2339539,2340289,forward,2339539.0
398,ECK120009319,ECK120011034,ebgAC,ECK120014926,3222551,3226171,forward,3222551.0
399,ECK120009320,ECK120010191,fucPIKUR,ECK120014927,2934028,2940099,forward,2934119.0
400,ECK120009321,ECK120010192,nupG,ECK120014928,3105548,3106970,forward,3105651.0
401,ECK120009322,ECK120010193,uhpT,ECK120014929,3845776,3847312,reverse,3847198.0
402,ECK120009323,ECK120010194,melAB,ECK120014930,4341640,4344790,forward,4341887.0
403,ECK120009324,ECK120010195,malXY,ECK120014931,1699201,1702129,forward,1699313.0
404,ECK120009325,ECK120010196,srlAEBD-gutM-srlR-gutQ,ECK120015023,2825438,2830778,forward,2825791.0
405,ECK120009326,ECK120010197,udp,ECK120014932,4016287,4017192,forward,4016391.0
406,ECK120009327,ECK120011035,fucAO,ECK120014933,2931865,2933854,reverse,2933854.0
407,ECK120009328,ECK120010198,flhDC,ECK120014934,1977266,1978550,reverse,1978395.0
408,ECK120009329,ECK120010199,malS,ECK120014935,3737228,3739620,forward,3737470.0
409,ECK120009330,ECK120010200,aldB,ECK120014936,3754906,3756700,reverse,3756535.0
410,ECK120009331,ECK120010201,hns,ECK120014937,1292461,1293247,reverse,1292958.0
411,ECK120009332,ECK120011036,gyrA,ECK120014938,2336793,2339568,reverse,2339457.0
412,ECK120009333,ECK120010202,pck,ECK120026422,3532531,3534440,forward,3532679.0
413,ECK120009334,ECK120010203,cynTSX,ECK120014940,358700,361236,forward,358773.0
414,ECK120009335,ECK120010204,cynR,ECK120014941,357791,358746,reverse,358709.0
415,ECK120009336,ECK120010205,cysPUWAM,ECK120014942,2538672,2543642,reverse,2543557.0
416,ECK120009337,ECK120010206,cysDNC,ECK120014943,2873234,2876473,reverse,2876368.0
417,ECK120009338,ECK120010207,nupC,ECK120014944,2512909,2514244,forward,2513009.0
418,ECK120009339,ECK120010460,dsdXA,ECK120014660,2477693,2480530,forward,2477821.0
419,ECK120009340,ECK120011037,dsdC,ECK120014945,2476694,2477746,reverse,2477746.0
420,ECK120009341,ECK120010209,exuT,ECK120014946,3244830,3246522,forward,3245002.0
421,ECK120009342,ECK120010548,fecABCDE,ECK120014947,4510690,4516765,reverse,4516727.0
422,ECK120009343,ECK120011038,fdhF,ECK120014948,4297178,4299543,reverse,4299407.0
423,ECK120009344,ECK120010211,hycABCDEFGHI,ECK120015853,2842477,2850664,reverse,2850461.0
424,ECK120009345,ECK120010212,hypABCDE,ECK120016634,2849869,2854321,forward,2850627.0
425,ECK120009346,ECK120010213,proP,ECK120014950,4330275,4332004,forward,4330320.0
426,ECK120009347,ECK120010214,narXL,ECK120014951,1275179,1277930,reverse,1277777.0
427,ECK120009348,ECK120010215,fdnGHI,ECK120014952,1547240,1551991,forward,1547372.0
428,ECK120009349,ECK120010216,ndh,ECK120014953,1165862,1167389,forward,1165992.0
429,ECK120009350,ECK120010217,fumB,ECK120014710,4345631,4347469,reverse,4347348.0
430,ECK120009351,ECK120010218,aspA,ECK120014476,4366844,4368551,reverse,4368432.0
431,ECK120009352,ECK120010219,fruBKA,ECK120014711,2259719,2263599,reverse,2263597.0
432,ECK120009353,ECK120010220,ppsA,ECK120014712,1784734,1787215,reverse,1787161.0
433,ECK120009354,ECK120010221,fepA-entD,ECK120014713,609459,612720,reverse,612667.0
434,ECK120009355,ECK120010222,fepB,ECK120014714,623554,624749,reverse,624727.0
435,ECK120009356,ECK120010223,fepDGC,ECK120014715,619384,622235,reverse,622234.0
436,ECK120009357,ECK120010224,entCEBAH,ECK120033108,624553,629713,forward,624831.0
437,ECK120009358,ECK120010225,tonB,ECK120014717,1311020,1311846,forward,1311054.0
438,ECK120009359,ECK120010226,mglBAC,ECK120014718,2236743,2240633,reverse,2240566.0
439,ECK120009360,ECK120010227,gatYZABCD,ECK120015849,2171833,2177285,reverse,2177234.0
440,ECK120009361,ECK120010228,gcvTHP,ECK120014720,3046126,3051097,reverse,3050772.0
441,ECK120009362,ECK120010229,gcvA,ECK120014721,2941650,2942660,reverse,2942639.0
442,ECK120009363,ECK120010230,glnHPQ,ECK120014722,845741,848205,reverse,848047.0
443,ECK120009364,ECK120010231,glpFKX,ECK120014723,4114527,4118250,reverse,4118161.0
444,ECK120009365,ECK120010232,ihfA,ECK120023622,1795216,1795774,reverse,1795721.0
445,ECK120009366,ECK120010233,ihfB,ECK120014468,963423,964112,forward,963749.0
446,ECK120009367,ECK120010234,dps,ECK120014724,848408,849054,reverse,848950.0
447,ECK120009368,ECK120010235,ompR-envZ,ECK120014567,3534516,3536770,reverse,3536685.0
448,ECK120009369,ECK120010236,thrLABC,ECK120014725,148,5020,forward,148.0
449,ECK120009370,ECK120010237,leuLABCD,ECK120014726,78848,83735,reverse,83735.0
450,ECK120009371,ECK120010238,umuDC,ECK120014727,1230708,1232454,forward,1230738.0
451,ECK120009372,ECK120010239,lrp,ECK120011629,932265,933089,forward,932328.0
452,ECK120009373,ECK120010240,gltBDF,ECK120014729,3354148,3361940,forward,3354509.0
453,ECK120009374,ECK120010241,livJ,ECK120014730,3598555,3599894,reverse,3599762.0
454,ECK120009375,ECK120010242,livKHMGF,ECK120014704,3592724,3597755,reverse,3597755.0
455,ECK120009376,ECK120011039,lysA,ECK120014731,2977637,2978951,reverse,2978951.0
456,ECK120009377,ECK120011040,lysR,ECK120013176,2978950,2979956,forward,2978950.0
457,ECK120009378,ECK120011041,malI,ECK120014733,1698136,1699282,reverse,1699228.0
458,ECK120009379,ECK120010243,fpr,ECK120014734,4113726,4114567,reverse,4114499.0
459,ECK120009380,ECK120010244,nfo,ECK120014735,2250758,2251697,forward,2250806.0
460,ECK120009381,ECK120010245,marRAB,ECK120014736,1619005,1620207,forward,1619093.0
461,ECK120009382,ECK120011042,metC,ECK120014737,3152075,3153423,forward,3152075.0
462,ECK120009383,ECK120011043,glyA,ECK120014738,2684075,2685724,reverse,2685574.0
463,ECK120009384,ECK120010246,mtlADR,ECK120014739,3771916,3776419,forward,3772188.0
464,ECK120009385,ECK120011044,nadB,ECK120014740,2710357,2712042,forward,2710357.0
465,ECK120009386,ECK120011045,pncB,ECK120014741,989154,990632,reverse,990414.0
466,ECK120009387,ECK120010247,manXYZ,ECK120014742,1901830,1904746,forward,1901933.0
467,ECK120009388,ECK120010248,codBA,ECK120014743,354819,357454,forward,354884.0
468,ECK120009389,ECK120010249,adhE,ECK120014608,1295446,1298578,reverse,1298413.0
469,ECK120009390,ECK120010250,nrfABCDEFG,ECK120014744,4287538,4294139,forward,4287671.0
470,ECK120009391,ECK120010251,nhaAR,ECK120030765,17384,19620,forward,17458.0
471,ECK120009392,ECK120010252,phnCDE_1E_2FGHIJKLMNOP,ECK125140819,4314344,4325206,reverse,4325206.0
472,ECK120009393,ECK120010253,pstSCAB-phoU,ECK120014747,3906853,3911631,reverse,3911568.0
473,ECK120009394,ECK120011046,prs,ECK120030535,1260895,1262233,reverse,1262177.0
474,ECK120009395,ECK120010254,speAB,ECK120014749,3082877,3086048,reverse,3086048.0
475,ECK120009396,ECK120010255,guaBA,ECK120014750,2630906,2634235,reverse,2634107.0
476,ECK120009397,ECK120010256,rbsDACBKR,ECK120015851,3933249,3939219,forward,3933322.0
477,ECK120009398,ECK120010257,wza-wzb-wzc-wcaAB,ECK120014752,2132067,2137695,reverse,2137583.0
478,ECK120009399,ECK120010258,rhaT,ECK120014753,4099491,4101073,reverse,4100566.0
479,ECK120009400,ECK120010259,zwf,ECK120014754,1934839,1936439,reverse,1936376.0
480,ECK120009401,ECK120010260,ftsQAZ,ECK125108694,102695,106456,forward,102867.0
481,ECK120009402,ECK120010261,soxS,ECK120014755,4277060,4277457,reverse,4277423.0
482,ECK120009403,ECK120010262,torCAD,ECK120014756,1057973,1062398,forward,1058056.0
483,ECK120009404,ECK120010263,treBC,ECK120014757,4463054,4466454,reverse,4466210.0
484,ECK120009405,ECK120010108,araBAD,ECK120014758,65800,70358,reverse,70075.0
485,ECK120009406,ECK120011027,fadBA,ECK120014759,4027609,4031050,reverse,4031013.0
486,ECK120009407,ECK120011001,glpTQ,ECK120014760,2349935,2352633,reverse,2352451.0
487,ECK120009408,ECK120011003,metF,ECK120014761,4132530,4133506,forward,4132546.0
488,ECK120009409,ECK120010264,rhaBAD,ECK120014762,4093448,4097605,reverse,4097472.0
489,ECK120009410,ECK120011022,trpR,ECK120014763,4632695,4633144,forward,4632704.0
490,ECK120009411,ECK120010265,lysU,ECK120014690,4353200,4354870,reverse,4354805.0
491,ECK120009412,ECK120010266,oppABCDF,ECK120014764,1299260,1306768,forward,1301085.0
492,ECK120009413,ECK120011047,sdaA,ECK120014765,1896809,1898331,forward,1896809.0
493,ECK120009414,ECK120010267,serA,ECK120014432,3057178,3058493,reverse,3058456.0
494,ECK120009415,ECK120010156,kbl-tdh,ECK120014766,3790320,3792661,reverse,3792577.0
495,ECK120009416,ECK120010109,argE,ECK120014767,4153696,4154912,reverse,4154897.0
496,ECK120009417,ECK120010269,edd-eda,ECK120014574,1932085,1934816,reverse,1934713.0
497,ECK120009418,ECK120010270,gntKU,ECK120014768,3575688,3577724,reverse,3577645.0
498,ECK120009419,ECK120010271,gntT,ECK120014769,3546323,3547875,forward,3546405.0
499,ECK120009420,ECK120010467,accA,ECK120014770,208411,209580,forward,208411.0
500,ECK120009421,ECK120010469,accBC,ECK120014771,3405140,3407302,forward,3405140.0
501,ECK120009422,ECK120010470,accD,ECK120014772,2433012,2434072,reverse,2434015.0
502,ECK120009423,ECK120010736,acrAB,ECK120014773,481254,485780,reverse,485698.0
503,ECK120009424,ECK120016232,acrEF,ECK120014774,3413702,3418177,forward,3413702.0
504,ECK120009425,ECK120010777,adiA,ECK120014775,4338210,4340556,reverse,4340556.0
505,ECK120009426,ECK120010774,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410,4393677,4404304,forward,4393677.0
506,ECK120009427,ECK125135024,ampDE,ECK120014776,118698,120135,forward,118703.0
507,ECK120009428,,ansA-pncA,ECK120014777,1850860,1852528,forward,
508,ECK120009429,ECK120010685,arsRBC,ECK120014778,3648459,3650662,forward,3648512.0
509,ECK120009430,ECK120015421,artPIQM,ECK120015847,900695,903829,reverse,903769.0
510,ECK120009431,ECK120016938,ascFB,ECK120014780,2839347,2842414,forward,2839429.0
511,ECK120009432,,ascG,ECK120026319,2838254,2839264,reverse,
512,ECK120009433,ECK120010417,atpIBEFHAGDC,ECK120014782,3915508,3922525,reverse,3922525.0
513,ECK120009434,,baeSR,ECK120015848,2162876,2164998,forward,
514,ECK120009435,,basRS,ECK120014784,4332181,4333950,reverse,
515,ECK120009436,,btuCED,ECK120014785,1792809,1795152,reverse,
516,ECK120009437,ECK120010472,caiTABCDE,ECK120014786,34781,42272,reverse,42037.0
517,ECK120009438,ECK120010651,chbBCARFG,ECK120014787,1816386,1821849,reverse,1821726.0
518,ECK120009439,,chaBC,ECK120014788,1272119,1273202,forward,
519,ECK120009440,ECK120009877,chpSB,ECK120014384,4448402,4449042,forward,4448402.0
520,ECK120009441,ECK120010295,clpPX,ECK120033534,456577,458755,forward,456577.0
521,ECK120009442,ECK120016352,cobUST,ECK120014789,2063388,2065874,reverse,2065874.0
522,ECK120009443,ECK120010546,creABCD,ECK120014790,4635467,4639572,forward,4635477.0
523,ECK120009444,ECK120010773,cydDC,ECK120014791,927474,931164,reverse,931031.0
524,ECK120009445,ECK120010484,dadAX,ECK120014594,1237252,1239949,forward,1237525.0
525,ECK120009446,ECK120010360,dapA-bamC,ECK120034584,2597803,2599784,reverse,2599784.0
526,ECK120009447,,dcm-vsr,ECK120014793,2030448,2032317,reverse,
527,ECK120009448,ECK120029527,def-fmt,ECK120014794,3433650,3435161,forward,3433650.0
528,ECK120009449,ECK120010411,dnaAN-recF,ECK120014379,3880148,3884040,reverse,3883961.0
529,ECK120009450,ECK120010272,dnaK-tpke11-dnaJ,ECK120030529,12048,15298,forward,12048.0
530,ECK120009451,ECK120016946,dnaTC-yjjA,ECK120026421,4599620,4601615,reverse,4601615.0
531,ECK120009452,ECK120010490,dppABCDF,ECK120014796,3701864,3708039,reverse,3707870.0
532,ECK120009453,ECK120010497,yadV-htrE,ECK125147411,152829,156235,reverse,156235.0
533,ECK120009454,,envY-ompT,ECK120014797,584680,586908,reverse,
534,ECK120009455,ECK120009935,exbBD,ECK120014440,3150552,3152069,reverse,3152014.0
535,ECK120009456,ECK125160782,fabHDG,ECK120015842,1148470,1151404,forward,1148516.0
536,ECK120009457,,fabZ,ECK125166138,202101,202556,forward,
537,ECK120009458,,fdoGHI-fdhE,ECK120014799,4080299,4085822,reverse,
538,ECK120009459,ECK120016950,feoABC,ECK125108923,3539918,3542964,forward,3540057.0
539,ECK120009460,ECK120010299,fes-ybdZ-entF-fepE,ECK120016637,612537,619387,forward,612687.0
540,ECK120009461,ECK120016579,flgAMN,ECK120014398,1129414,1130961,reverse,1130885.0
541,ECK120009462,ECK120016580,flgBCDEFGHIJ,ECK120016760,1130917,1138312,forward,1130993.0
542,ECK120009463,ECK120010547,fliDST,ECK120014802,2003740,2006165,forward,2003817.0
543,ECK120009464,ECK120016703,fliFGHIJK,ECK120014803,2013205,2019513,forward,2013205.0
